fold,seed,AUC,Accuracy,Kappa,AccuracyLower,AccuracyUpper,AccuracyNull,AccuracyPValue,McnemarPValue,Train_procrustedCorr,Test_procrustedCorr,Sensitivity,Specificity,Pos.Pred.Value,Neg.Pred.Value,Precision,Recall,F1,Prevalence,Detection.Rate,Detection.Prevalence,Balanced.Accuracy,numFeatures,TrainlogLoss,TrainAUC,TrainprAUC,TrainAccuracy,TrainKappa,TrainF1,TrainSensitivity,TrainSpecificity,TrainPos_Pred_Value,TrainNeg_Pred_Value,TrainPrecision,TrainRecall,TrainDetection_Rate,TrainBalanced_Accuracy,method,mtry,positiveClass
8,3,1,1,1,0.6305833524471808,1,0.625,0.023283064365386956,NaN,0.41138455133801666,0.8416921299629343,1,1,1,1,1,1,1,0.375,0.375,0.375,1,6,0.5911138217811843,0.7758163265306123,0.6596850791404363,0.6977289377289377,0.3896837695275503,0.675071955220562,0.6857142857142857,0.7028571428571428,0.6927070707070707,0.7367402597402597,0.6927070707070707,0.6857142857142857,0.3261391941391941,0.6942857142857143,rf,2,C3H
9,3,0.5,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.4469982395823853,0.7288060581717682,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,9,0.5233674148659191,0.8427295918367347,0.7085668091828806,0.7510476190476191,0.4995042307059548,0.7204410883234412,0.7095238095238096,0.7907142857142857,0.7722380952380953,0.7696810966810966,0.7722380952380953,0.7095238095238096,0.3282490842490843,0.7501190476190476,rf,2,C3H
10,3,0.75,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.4205030912040386,0.8020206324163017,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,7,0.5731790592824965,0.8011054421768707,0.6739375776340062,0.7081318681318681,0.41084569647908104,0.6547949566773096,0.62,0.79,0.750103896103896,0.7216349206349206,0.7501038961038962,0.62,0.28090842490842494,0.705,rf,2,C3H
1,4,0.59375,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.22842102586862176,0.4963666303899136,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,1,1.0051565909114697,0.7284778911564626,0.6108041635943422,0.682915750915751,0.3490483880158828,0.5999254079254079,0.5495238095238095,0.795,0.7175238095238096,0.6832121212121212,0.7175238095238096,0.5495238095238095,0.25065201465201464,0.6722619047619047,rf,2,C3H
2,4,0.5,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.2670504139219699,0.5044238550653939,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,2,0.9195529990959821,0.6161479591836735,0.5325743053243053,0.5846007326007326,0.1684976236691047,0.5418634698634699,0.5428571428571428,0.6242857142857143,0.5668095238095239,0.6117070707070706,0.5668095238095238,0.5428571428571428,0.2464175824175824,0.5835714285714285,rf,2,C3H
3,4,0.6,0.7777777777777778,0.5714285714285714,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,0.4795001221869535,0.4241756898780917,0.7877628937598234,1,0.6,0.6666666666666666,1,0.6666666666666666,1,0.8,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.8,2,0.7763504337419351,0.6551445578231292,0.5605891203703703,0.5965421245421245,0.18823536536014057,0.5539499389499389,0.5552380952380952,0.6335714285714286,0.5728095238095238,0.6284285714285714,0.5728095238095238,0.5552380952380952,0.2570989010989011,0.5944047619047619,rf,2,C3H
4,4,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.316757712692564,0.48575094577292305,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,2,0.7916567590484268,0.6598809523809523,0.5713372873819302,0.6264615384615384,0.24968347627975546,0.5895961815961815,0.5933333333333333,0.6564285714285714,0.6001587301587301,0.6516753246753246,0.6001587301587301,0.5933333333333333,0.2764542124542124,0.6248809523809523,rf,2,C3H
5,4,0.55,0.6666666666666666,0.3414634146341463,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,1,0.999152292412328,0.9998568422130312,0.75,0.6,0.6,0.75,0.6,0.75,0.6666666666666665,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.675,229,0.7251384629622034,0.4014115646258503,0.419599099313385,0.5054212454212454,-0.053762605962930136,0.24298941798941798,0.03809523809523809,0.9114285714285715,0.28846153846153844,0.5211648351648351,0.28846153846153844,0.03809523809523809,0.017582417582417582,0.4747619047619048,rf,2,C3H
6,4,0.916666666666667,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.3296068053758019,0.7049749827642364,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,1,1.3363097333600147,0.6041751700680272,0.5253092098047455,0.5658461538461539,0.12434069651449536,0.5155255855255856,0.5142857142857142,0.6092857142857143,0.5409047619047619,0.5906928626928627,0.5409047619047619,0.5142857142857142,0.2398974358974359,0.5617857142857143,rf,2,C3H
7,4,0.5625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.9991914513821695,0.9998924240714531,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,229,0.7371135075454576,0.31229591836734694,0.3779188296822225,0.5143736263736264,-0.05602221196802432,NaN,0,0.9478571428571428,0,0.5288937728937728,0,0,0,0.4739285714285714,rf,2,C3H
8,4,0.916666666666667,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.5401913333692964,0.8736278071676232,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,3,0.6843668036126865,0.6869897959183673,0.5915125747268604,0.6107985347985347,0.21267483401547002,0.5564161394161394,0.5371428571428571,0.6742857142857143,0.6092857142857143,0.627069264069264,0.6092857142857143,0.5371428571428571,0.24928937728937728,0.6057142857142858,rf,2,C3H
9,4,0.5625,0.375,-0.25,0.08523341413725356,0.7551367836334484,0.5,0.85546875,1,0.5073550062031692,0.4333848117596149,0.25,0.5,0.3333333333333333,0.4,0.3333333333333333,0.25,0.28571428571428575,0.5,0.125,0.375,0.375,1,1.0172850539453178,0.5580102040816326,0.4962390129711558,0.5241611721611722,0.042907303685488764,0.4646958596958597,0.47714285714285715,0.5635714285714286,0.5077155067155067,0.5561651681651681,0.5077155067155067,0.47714285714285715,0.2181978021978022,0.5203571428571429,rf,2,C3H
10,4,0.916666666666667,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.14471982396812225,0.5042392751151099,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,1,0.8443167806933964,0.6390646258503401,0.5097612070469214,0.6081611721611722,0.17085582094566495,0.3766195792511582,0.18857142857142856,0.9735714285714285,0.8903508771929824,0.5825434565434565,0.8903508771929824,0.18857142857142856,0.08675457875457876,0.5810714285714286,rf,2,C3H
1,5,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.6243393508615954,0.8936982004782444,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,7,0.588120183706228,0.7615816326530612,0.6460628544735687,0.672893772893773,0.33831637238900464,0.616098124098124,0.5771428571428572,0.76,0.6966190476190476,0.6781529581529582,0.6966190476190476,0.5771428571428572,0.2679120879120879,0.6685714285714286,rf,2,C3H
2,5,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.3720534878604811,0.8035684338971373,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,3,0.6779219491141806,0.6978741496598639,0.5943868120966335,0.6471355311355311,0.2795042163355203,0.5632773305126246,0.5123809523809524,0.7628571428571429,0.6736507936507936,0.6513523143523143,0.6736507936507936,0.5123809523809524,0.2338901098901099,0.6376190476190476,rf,2,C3H
3,5,0.533333333333333,0.625,0.3333333333333333,0.24486321636655164,0.9147665858627464,0.625,0.6513670086860655,0.24821307898992362,0.638004423831667,0.9158118724409426,1,0.4,0.5,1,0.5,1,0.6666666666666666,0.375,0.375,0.75,0.7,8,0.5434677562594358,0.8316156462585034,0.7060619121288764,0.7449523809523809,0.4906750136658467,0.7394824130118247,0.7838095238095238,0.71,0.713051948051948,0.8037619047619048,0.713051948051948,0.7838095238095238,0.369992673992674,0.7469047619047618,rf,2,C3H
4,5,0.46875,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.7322125542934922,0.5164061087113815,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,2,0.7907383052015828,0.6865816326530612,0.5938427952669024,0.6149010989010989,0.2407394301285497,0.606909672027319,0.679047619047619,0.5657142857142857,0.5795079365079365,0.6796264846264846,0.5795079365079365,0.679047619047619,0.30921611721611725,0.6223809523809524,rf,2,C3H
5,5,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.4162736888969085,0.7599106606142123,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,5,0.5386115540912366,0.8162585034013605,0.6927827471800686,0.7433113553113553,0.4751039270114912,0.6891989121989122,0.66,0.8114285714285714,0.7770952380952381,0.7557041847041847,0.7770952380952381,0.66,0.3028424908424908,0.7357142857142858,rf,2,C3H
6,5,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.38026180391787723,0.8264471678796309,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,4,0.6435151848416892,0.7233843537414966,0.6080863623810052,0.717978021978022,0.4251598698650017,0.6704410099704217,0.660952380952381,0.7642857142857142,0.6963809523809524,0.7452380952380953,0.6963809523809523,0.660952380952381,0.3031062271062271,0.7126190476190476,rf,2,C3H
7,5,0.75,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.597726652907432,0.8991474865003927,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,7,0.5847826489930774,0.7668707482993197,0.6505155649575293,0.7105494505494505,0.4162622684388804,0.6813400194576664,0.6828571428571428,0.7307142857142856,0.7154603174603175,0.7309365079365079,0.7154603174603175,0.6828571428571428,0.31252747252747254,0.7067857142857142,rf,2,C3H
8,5,0.833333333333333,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.47961148918731655,0.894464496015193,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,6,0.6094025765973669,0.7604591836734693,0.6515579415624059,0.6753846153846154,0.3493392348885516,0.635328397093103,0.6304761904761904,0.7192857142857143,0.6815007215007215,0.7070649350649351,0.6815007215007215,0.6304761904761904,0.2908717948717949,0.6748809523809524,rf,2,C3H
9,5,0.533333333333333,0.75,0.38461538461538464,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,0.4795001221869535,0.3818887390907421,0.60579534022764,0.3333333333333333,1,1,0.7142857142857143,1,0.3333333333333333,0.5,0.375,0.125,0.125,0.6666666666666666,3,0.7629757366149735,0.6669897959183674,0.5669796736002093,0.6326593406593407,0.2583336168180713,0.5967660966484496,0.5885714285714285,0.6678571428571428,0.6527215007215007,0.642095238095238,0.6527215007215007,0.5885714285714285,0.27784615384615385,0.6282142857142857,rf,2,C3H
10,5,0.84375,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.6587248540184483,0.7799202214603657,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,8,0.5518038136960978,0.7898979591836734,0.671405088628303,0.7066227106227106,0.4067337413859499,0.6642214452214452,0.6733333333333333,0.735,0.6857619047619048,0.7501428571428571,0.6857619047619048,0.6733333333333333,0.30851282051282053,0.7041666666666667,rf,2,C3H
1,6,0.533333333333333,0.75,0.38461538461538464,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,0.4795001221869535,0.2640837118547774,0.5002111127931215,0.3333333333333333,1,1,0.7142857142857143,1,0.3333333333333333,0.5,0.375,0.125,0.125,0.6666666666666666,2,0.9719020813216881,0.6078061224489796,0.5163722742204885,0.5581245421245421,0.11388288465805206,0.526179683062036,0.5361904761904762,0.5778571428571428,0.5345396825396825,0.5871038961038961,0.5345396825396825,0.5361904761904762,0.25195604395604393,0.5570238095238095,rf,2,C3H
2,6,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.4179452908794921,0.7829450699830106,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,4,0.6505741352630156,0.7088945578231293,0.6133920966599538,0.6843663003663004,0.355611049768788,0.625994227994228,0.5952380952380952,0.7571428571428571,0.6910952380952381,0.698010101010101,0.6910952380952381,0.5952380952380952,0.27286446886446886,0.6761904761904762,rf,2,C3H
3,6,0.625,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.28568950492126816,0.6068281999520125,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,5,0.6544149442113225,0.7085714285714285,0.6081590245072388,0.6754432234432235,0.34068674846747155,0.6168167388167388,0.5971428571428571,0.7428571428571429,0.6685555555555556,0.6978975468975469,0.6685555555555556,0.5971428571428571,0.2721318681318681,0.67,rf,2,C3H
4,6,0.6875,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.34853153132108017,0.7528022116718504,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,2,0.6698071433299808,0.7388945578231293,0.6250857104205318,0.6650695970695971,0.3185824218106815,0.613792899910547,0.6133333333333333,0.705,0.6478658008658009,0.702060606060606,0.6478658008658008,0.6133333333333333,0.28184615384615386,0.6591666666666667,rf,2,C3H
5,6,0.95,0.8888888888888888,0.7804878048780487,0.517503485082663,0.9971908632534008,0.5555555555555556,0.041339127523531694,1,0.30355451120804416,0.5445495079601392,1,0.8,0.8,1,0.8,1,0.888888888888889,0.4444444444444444,0.4444444444444444,0.5555555555555556,0.9,3,0.6599287985688025,0.6722108843537414,0.5714140477577977,0.6484688644688644,0.2884713925572582,0.6017324897324897,0.5904761904761905,0.6971428571428572,0.6282380952380953,0.6715324675324675,0.6282380952380953,0.5904761904761905,0.2750915750915751,0.6438095238095238,rf,2,C3H
6,6,0.4375,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.2917006396079699,0.6482666259393466,0.5,0.75,0.6666666666666666,0.6,0.6666666666666666,0.5,0.5714285714285715,0.5,0.25,0.375,0.625,5,0.7049792525565787,0.6506972789115646,0.5649990746687176,0.6368937728937729,0.2663225554206663,0.5842890965243906,0.580952380952381,0.6857142857142857,0.6243737373737374,0.6681529581529582,0.6243737373737374,0.580952380952381,0.2654652014652015,0.6333333333333333,rf,2,C3H
7,6,0.583333333333333,0.7142857142857143,0.4166666666666668,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,1,0.29995047202300334,0.6367463451837007,0.6666666666666666,0.75,0.6666666666666666,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.42857142857142855,0.2857142857142857,0.42857142857142855,0.7083333333333333,2,0.808185113001148,0.6271768707482993,0.5354340639519211,0.5999120879120879,0.19497306389549734,0.5548255078255078,0.5485714285714286,0.6457142857142857,0.5874603174603175,0.6224285714285714,0.5874603174603175,0.5485714285714286,0.2551208791208791,0.5971428571428571,rf,2,C3H
8,6,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.2878529336227243,0.6075705508719299,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,3,0.6970806838193748,0.6682993197278911,0.5730883579053222,0.6223443223443224,0.2376155898960878,0.5646043956043956,0.5714285714285714,0.6692857142857143,0.5811428571428572,0.6651760461760462,0.5811428571428572,0.5714285714285714,0.25934065934065936,0.6203571428571428,rf,2,C3H
9,6,0.666666666666667,0.8571428571428571,0.6956521739130433,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.308685282063585,0.810333911272018,0.6666666666666666,1,1,0.7999999999999999,1,0.6666666666666666,0.8,0.42857142857142855,0.2857142857142857,0.2857142857142857,0.8333333333333333,4,0.7223412983537698,0.65828231292517,0.5752817919514348,0.648981684981685,0.2893859364666399,0.6019017649017648,0.5933333333333334,0.6964285714285714,0.6293650793650793,0.6693506493506494,0.6293650793650793,0.5933333333333334,0.27498901098901096,0.6448809523809523,rf,2,C3H
10,6,0.5,0.7142857142857143,0.36363636363636376,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.3947049138169643,0.8067519866345119,0.3333333333333333,1,1,0.6666666666666666,1,0.3333333333333333,0.5,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.6666666666666666,5,0.5969759506975579,0.7445408163265306,0.6330750968608111,0.7155750915750916,0.4200735705127679,0.650173578055931,0.599047619047619,0.8171428571428572,0.7534285714285714,0.7098917748917749,0.7534285714285714,0.599047619047619,0.27777289377289377,0.7080952380952381,rf,2,C3H
1,7,0.625,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.34608820711889743,0.5413858491086118,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,2,1.5745663967670307,0.6053996598639456,0.5366240526999455,0.5744615384615385,0.14585779007081506,0.5485256731572521,0.5847619047619047,0.5621428571428572,0.5483564213564214,0.6229148629148629,0.5483564213564214,0.5847619047619047,0.2675750915750916,0.5734523809523809,rf,2,C3H
2,7,0.5,0.6666666666666666,0.3414634146341463,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,1,0.7899076279358462,0.8305713750586636,0.75,0.6,0.6,0.75,0.6,0.75,0.6666666666666665,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.675,5,0.68886586912522485,0.6765986394557822,0.5802185826739398,0.6511208791208791,0.2928029677298962,0.5933801492625022,0.5704761904761905,0.72,0.6708253968253969,0.6661890331890331,0.6708253968253968,0.5704761904761905,0.26495238095238094,0.6452380952380953,rf,2,C3H
3,7,0.666666666666667,0.7142857142857143,0.4615384615384616,0.2904208637373427,0.9633074338239145,0.5714285714285714,0.3593449279515458,0.4795001221869535,0.3196638343738628,0.7786834394226405,1,0.5,0.6000000000000001,1,0.6,1,0.7499999999999999,0.42857142857142855,0.42857142857142855,0.7142857142857143,0.75,3,0.728503167377701,0.6927891156462584,0.5955403442457013,0.6577289377289377,0.3077441818543952,0.5972615227909346,0.5876190476190476,0.7221428571428571,0.6457460317460317,0.6927113997113997,0.6457460317460317,0.5876190476190476,0.2726007326007326,0.6548809523809523,rf,2,C3H
4,7,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.44065337986441666,0.8221692963234923,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,4,0.6335205905365868,0.7462414965986395,0.6321255488889417,0.6987985347985348,0.3944957679660871,0.6630272864390512,0.6685714285714286,0.7264285714285714,0.6927460317460318,0.7372582972582973,0.6927460317460318,0.6685714285714286,0.3098754578754579,0.6975,rf,2,C3H
5,7,0.75,0.8571428571428571,0.7199999999999999,0.42127680295680486,0.9963897031380994,0.5714285714285714,0.124340805519566,1,0.5328312564341153,0.6929325287714939,1,0.75,0.75,1,0.75,1,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.5714285714285714,0.875,5,0.6233675833706182,0.7525,0.6339626577126577,0.7341978021978022,0.46237189757531516,0.6868011988011988,0.6580952380952381,0.8035714285714286,0.7475714285714286,0.7438008658008658,0.7475714285714286,0.6580952380952381,0.3041172161172161,0.7308333333333333,rf,2,C3H
6,7,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.6927687102835651,0.8074861040988414,1,0.75,0.8,1,0.8,1,0.888888888888889,0.5,0.5,0.625,0.875,7,0.5427623597424512,0.7802380952380952,0.6594060575667718,0.6821538461538461,0.35768859895266464,0.6446934242228359,0.6333333333333333,0.7228571428571429,0.6734761904761905,0.7051428571428572,0.6734761904761905,0.6333333333333333,0.2895824175824176,0.6780952380952381,rf,2,C3H
7,7,0.75,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.5472030927987914,0.7445120967457408,0.5,1,1,0.6666666666666666,1,0.5,0.6666666666666666,0.5,0.25,0.25,0.75,7,0.6098413813590844,0.7472448979591837,0.6306677434668506,0.698974358974359,0.38889780795361284,0.6444426684426684,0.6085714285714285,0.7771428571428571,0.7102770562770563,0.7046176046176046,0.7102770562770563,0.6085714285714285,0.27704029304029304,0.6928571428571428,rf,2,C3H
8,7,0.5,0.5714285714285714,0.22222222222222224,0.18405156764008304,0.9010117215574921,0.5714285714285714,0.653100080991521,0.24821307898992362,0.9991012791464332,0.9999661404993836,1,0.25,0.5,1,0.5,1,0.6666666666666666,0.42857142857142855,0.42857142857142855,0.8571428571428571,0.625,229,0.7091587965039993,0.471921768707483,0.44529578044310186,0.511985347985348,-0.011838789066365072,0.28241542408209075,0.15714285714285714,0.8314285714285714,0.5162878787878787,0.5282014652014652,0.5162878787878787,0.15714285714285714,0.07072527472527472,0.4942857142857143,rf,2,C3H
9,7,0.46875,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,1,0.2927503132608659,0.7794786769398174,0.75,0.5,0.6,0.6666666666666666,0.6,0.75,0.6666666666666665,0.5,0.375,0.625,0.625,3,0.8783168823751281,0.7647448979591837,0.6469783107104535,0.714007326007326,0.4170444530039176,0.6545924251187408,0.6123809523809524,0.8,0.7720952380952381,0.7068225108225108,0.7720952380952381,0.6123809523809524,0.2798974358974359,0.7061904761904761,rf,2,C3H
10,7,0.7,0.7777777777777778,0.5714285714285714,0.3999064262836879,0.9718550265221018,0.5555555555555556,0.15749199315062565,0.4795001221869535,0.45561481919205077,0.6524236733863165,1,0.6,0.6666666666666666,1,0.6666666666666666,1,0.8,0.4444444444444444,0.4444444444444444,0.6666666666666666,0.8,3,0.8264004167376816,0.6327210884353741,0.5445931758387116,0.5786666666666667,0.14948415642256438,0.5182918192918193,0.5095238095238095,0.6392857142857142,0.5571904761904762,0.6047590187590187,0.5571904761904762,0.5095238095238095,0.23635164835164835,0.5744047619047619,rf,2,C3H
1,8,0.9375,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,1,0.2272383173404878,0.6119071919286901,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.5,0.375,0.5,0.75,3,0.6363654245994995,0.7433673469387755,0.6292019713091141,0.6808498168498168,0.35753251991759083,0.6475344655344656,0.6390476190476191,0.7164285714285714,0.687952380952381,0.7035194805194805,0.687952380952381,0.6390476190476191,0.29213186813186814,0.6777380952380953,rf,2,C3H
2,8,0.8125,0.875,0.75,0.47349032912479344,0.9968402764687481,0.5,0.035156250000000014,1,0.7776712324215002,0.8207102699741822,0.75,1,1,0.8,1,0.75,0.8571428571428571,0.5,0.375,0.375,0.875,4,0.6814860242551737,0.6338095238095238,0.5476356520463663,0.6069597069597069,0.1981109138250344,0.5351648351648352,0.5114285714285715,0.6849999999999999,0.5864285714285714,0.6299494949494949,0.5864285714285714,0.5114285714285715,0.23487179487179488,0.5982142857142857,rf,2,C3H
3,8,1,1,1,0.5903836027749966,1,0.5714285714285714,0.01989452888313056,NaN,0.4489739872479759,0.6415868645041578,1,1,1,1,1,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,5,0.663680363488315,0.7078401360544218,0.6102902837902837,0.6487765567765568,0.29508042811477964,0.5967561327561327,0.58,0.715,0.6513809523809524,0.664968253968254,0.6513809523809524,0.58,0.2682344322344322,0.6475,rf,2,C3H
4,8,0.5,0.6666666666666666,0.30769230769230765,0.2992950562085404,0.9251453685803082,0.5555555555555556,0.3743106756545341,1,0.18992005508281154,0.42018324733055273,0.5,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.5714285714285715,0.4444444444444444,0.2222222222222222,0.3333333333333333,0.65,2,0.8928487146985086,0.6733163265306122,0.563336962640534,0.6252893772893773,0.24670674512102855,0.5928220407043936,0.6028571428571429,0.6442857142857142,0.6095555555555555,0.6648888888888889,0.6095555555555555,0.6028571428571429,0.28096703296703296,0.6235714285714286,rf,2,C3H
5,8,1,1,1,0.5903836027749966,1,0.5714285714285714,0.01989452888313056,NaN,0.19401459466717405,0.5211598401388772,1,1,1,1,1,1,1,0.42857142857142855,0.42857142857142855,0.42857142857142855,1,2,0.9444564732905452,0.6524829931972789,0.5571135164438735,0.5954871794871794,0.18508524967589085,0.5498270683564801,0.5580952380952381,0.6278571428571429,0.5628888888888889,0.6338124098124098,0.5628888888888889,0.5580952380952381,0.259018315018315,0.5929761904761904,rf,2,C3H
6,8,0.4375,0.625,0.25,0.24486321636655164,0.9147665858627464,0.5,0.36328125000000017,0.24821307898992362,0.4610405265056064,0.8337924467918177,0.25,1,1,0.5714285714285714,1,0.25,0.4,0.5,0.125,0.125,0.625,5,0.6507290228455087,0.679906462585034,0.5801205172142672,0.6657728937728937,0.3174267239039465,0.6031211011211011,0.5819047619047619,0.7328571428571429,0.6656190476190477,0.689062049062049,0.6656190476190477,0.5819047619047619,0.268014652014652,0.6573809523809524,rf,2,C3H
7,8,0.666666666666667,0.75,0.4666666666666667,0.3491442055871758,0.9681459737500557,0.625,0.36973506212234514,1,0.80751991629350794,0.8471873307263058,0.6666666666666666,0.8,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.375,0.25,0.375,0.7333333333333334,3,0.7597020380121623,0.6136224489795918,0.5256075655495298,0.6102710622710623,0.2208951361109828,0.5632816072816073,0.5495238095238095,0.6721428571428572,0.6224920634920635,0.6360843600843601,0.6224920634920634,0.5495238095238095,0.25696703296703294,0.6108333333333333,rf,2,C3H
8,8,0.75,0.75,0.5,0.3491442055871758,0.9681459737500557,0.5,0.14453125000000006,0.4795001221869535,0.09587454558764613,0.3618669622415042,1,0.5,0.6666666666666666,1,0.6666666666666666,1,0.8,0.5,0.5,0.75,0.75,1,1.4512492963182924,0.5967857142857143,0.22714629120879123,0.6228571428571429,0.19100807606963888,0.3912012987012987,0.20761904761904762,0.9735714285714285,0.8636363636363636,0.5962304362304361,0.8636363636363636,0.20761904761904762,0.09443223443223443,0.5905952380952381,rf,2,C3H
